レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-09-06琵琶湖第７回中日スポーツ杯12R,4620,1200,820,12140,8230,1080,950,520,79110,6440
2020-09-06三　国越前コシヒカリ収穫祭レース1R,110,110,210,370,280,180,900,2550,5730,4580
2020-09-06三　国越前コシヒカリ収穫祭レース2R,1740,150,100,2670,380,170,210,120,9500,290
2020-09-06三　国越前コシヒカリ収穫祭レース3R,170,490,410,1630,1100,350,100,190,3010,350
2020-09-06三　国越前コシヒカリ収穫祭レース4R,100,110,180,220,210,130,140,270,570,280
2020-09-06三　国越前コシヒカリ収穫祭レース5R,250,100,110,290,190,120,130,220,690,250
2020-09-06三　国越前コシヒカリ収穫祭レース6R,330,150,350,3560,1580,650,240,470,8640,1330
2020-09-06三　国越前コシヒカリ収穫祭レース7R,400,250,120,960,390,160,220,190,3990,720
2020-09-06三　国越前コシヒカリ収穫祭レース8R,210,100,100,270,180,110,160,190,720,320
2020-09-06三　国越前コシヒカリ収穫祭レース9R,420,190,220,970,510,230,140,120,2830,340
2020-09-06三　国越前コシヒカリ収穫祭レース10R,160,130,140,650,480,150,110,190,1210,220
2020-09-06三　国越前コシヒカリ収穫祭レース11R,100,130,130,330,330,110,220,550,1320,780
2020-09-06三　国越前コシヒカリ収穫祭レース12R,100,100,380,360,320,180,180,380,1260,690
2020-09-06　津　津インクル開設９周年記念レース1R,100,100,160,170,130,120,180,170,520,350
2020-09-06　津　津インクル開設９周年記念レース2R,1250,570,260,7030,1440,330,970,240,34540,2030
2020-09-06　津　津インクル開設９周年記念レース3R,970,220,280,2570,2010,560,180,870,5870,1770
2020-09-06　津　津インクル開設９周年記念レース4R,160,160,180,1630,780,150,410,650,6140,1090
2020-09-06　津　津インクル開設９周年記念レース5R,120,100,130,210,190,140,120,140,270,230
2020-09-06　津　津インクル開設９周年記念レース6R,630,210,690,2850,1500,510,480,320,10870,2180
2020-09-06　津　津インクル開設９周年記念レース7R,590,790,220,1920,590,310,310,100,5540,420
2020-09-06　津　津インクル開設９周年記念レース8R,200,100,120,390,140,130,450,200,1900,730
2020-09-06　津　津インクル開設９周年記念レース9R,620,180,130,2210,750,140,250,100,4190,270
2020-09-06　津　津インクル開設９周年記念レース10R,1510,130,160,1130,480,200,190,100,3280,260
2020-09-06　津　津インクル開設９周年記念レース11R,180,100,100,490,200,180,540,880,2550,940
2020-09-06　津　津インクル開設９周年記念レース12R,550,100,100,1190,280,160,260,150,3240,480
2020-09-06常　滑モーターボート大賞～昭和ＶＳ平成～1R,130,110,210,760,680,240,170,500,2350,1070
2020-09-06常　滑モーターボート大賞～昭和ＶＳ平成～2R,160,140,270,860,640,270,210,460,2150,1020
2020-09-06常　滑モーターボート大賞～昭和ＶＳ平成～3R,110,310,3460,2300,2280,590,170,550,10150,2000
2020-09-06常　滑モーターボート大賞～昭和ＶＳ平成～4R,100,100,140,290,350,140,160,240,760,430
2020-09-06常　滑モーターボート大賞～昭和ＶＳ平成～5R,100,150,150,470,410,190,150,360,1400,480
2020-09-06常　滑モーターボート大賞～昭和ＶＳ平成～6R,1800,510,200,5550,1160,450,520,270,33810,1600
2020-09-06常　滑モーターボート大賞～昭和ＶＳ平成～7R,230,170,200,1840,1600,170,150,150,4530,330
2020-09-06常　滑モーターボート大賞～昭和ＶＳ平成～8R,230,150,120,510,480,180,380,330,2080,1070
2020-09-06常　滑モーターボート大賞～昭和ＶＳ平成～9R,200,150,340,1460,800,390,280,640,3540,1080
2020-09-06常　滑モーターボート大賞～昭和ＶＳ平成～10R,650,140,100,950,260,150,240,180,2830,400
2020-09-06常　滑モーターボート大賞～昭和ＶＳ平成～11R,160,100,120,220,200,130,210,350,850,420
2020-09-06常　滑モーターボート大賞～昭和ＶＳ平成～12R,380,240,250,1350,1240,470,200,590,6060,1300
2020-09-06蒲　郡三遠ネオフェニックス杯争奪1R,240,120,460,1860,1190,320,320,970,7280,2240
2020-09-06蒲　郡三遠ネオフェニックス杯争奪2R,550,160,100,1510,770,210,510,200,4940,820
2020-09-06蒲　郡三遠ネオフェニックス杯争奪3R,450,120,100,900,410,190,240,110,2040,360
2020-09-06蒲　郡三遠ネオフェニックス杯争奪4R,220,170,100,1340,650,210,240,470,6750,1550
2020-09-06蒲　郡三遠ネオフェニックス杯争奪5R,220,100,100,290,220,180,100,220,900,370
2020-09-06蒲　郡三遠ネオフェニックス杯争奪6R,140,100,130,910,400,210,410,490,2540,700
2020-09-06蒲　郡三遠ネオフェニックス杯争奪7R,130,100,110,190,150,110,200,220,550,270
2020-09-06蒲　郡三遠ネオフェニックス杯争奪8R,330,100,100,490,140,130,350,430,1900,680
2020-09-06蒲　郡三遠ネオフェニックス杯争奪9R,1190,1130,920,6790,3410,1210,1930,800,23890,5530
2020-09-06蒲　郡三遠ネオフェニックス杯争奪10R,140,140,210,280,210,150,160,290,1080,500
2020-09-06蒲　郡三遠ネオフェニックス杯争奪11R,140,100,110,230,170,120,120,170,480,200
2020-09-06蒲　郡三遠ネオフェニックス杯争奪12R,100,100,170,330,310,170,150,380,800,440
2020-09-06平和島第６６回報知杯1R,310,230,190,8850,4460,430,280,720,35990,3660
2020-09-06平和島第６６回報知杯2R,140,130,540,740,690,160,120,310,1350,390
2020-09-06平和島第６６回報知杯3R,660,240,190,1460,420,400,260,200,3710,480
2020-09-06平和島第６６回報知杯4R,240,150,440,1920,1910,600,250,500,10540,1270
2020-09-06平和島第６６回報知杯5R,1420,380,490,12720,7270,1070,250,800,73770,5420
2020-09-06平和島第６６回報知杯6R,680,150,160,1810,420,120,180,170,2340,240
2020-09-06平和島第６６回報知杯7R,140,110,190,370,240,160,450,520,2590,1260
2020-09-06平和島第６６回報知杯8R,130,100,110,560,460,180,140,250,1310,380
2020-09-06平和島第６６回報知杯9R,130,100,170,540,420,290,930,1150,2240,930
2020-09-06平和島第６６回報知杯10R,150,100,150,330,240,170,660,870,4130,1660
2020-09-06平和島第６６回報知杯11R,720,450,640,6960,5820,2080,660,1220,39200,4770
2020-09-06平和島第６６回報知杯12R,150,110,180,370,340,180,200,490,1060,550
2020-09-06江戸川江戸川大好き選手集結！３代目江戸川番長決定戦1R,220,190,490,3120,2700,1190,290,1360,17570,2220
2020-09-06江戸川江戸川大好き選手集結！３代目江戸川番長決定戦2R,210,150,220,500,310,150,170,510,2380,550
2020-09-06江戸川江戸川大好き選手集結！３代目江戸川番長決定戦3R,180,130,290,1130,860,230,180,410,3250,720
2020-09-06江戸川江戸川大好き選手集結！３代目江戸川番長決定戦4R,310,160,130,550,280,190,350,860,4960,2360
2020-09-06江戸川江戸川大好き選手集結！３代目江戸川番長決定戦5R,250,110,150,1240,880,210,260,460,3330,990
2020-09-06江戸川江戸川大好き選手集結！３代目江戸川番長決定戦6R,140,130,140,730,300,160,170,370,3610,930
2020-09-06江戸川江戸川大好き選手集結！３代目江戸川番長決定戦7R,340,150,100,570,180,100,290,180,1660,560
2020-09-06江戸川江戸川大好き選手集結！３代目江戸川番長決定戦8R,210,140,300,2000,1070,160,210,170,2770,340
2020-09-06江戸川江戸川大好き選手集結！３代目江戸川番長決定戦9R,150,150,410,430,370,140,120,240,1070,310
2020-09-06江戸川江戸川大好き選手集結！３代目江戸川番長決定戦10R,190,100,150,290,140,120,180,350,1060,450
2020-09-06江戸川江戸川大好き選手集結！３代目江戸川番長決定戦11R,110,100,100,270,200,120,270,240,1290,470
2020-09-06江戸川江戸川大好き選手集結！３代目江戸川番長決定戦12R,490,320,150,4970,2410,270,380,870,21250,2410
2020-09-06戸　田夕刊フジ1R,320,150,180,1070,410,200,230,140,3080,370
2020-09-06戸　田夕刊フジ2R,200,140,520,1370,1040,300,220,500,2940,950
2020-09-06戸　田夕刊フジ3R,190,100,230,790,520,110,230,290,2330,410
2020-09-06戸　田夕刊フジ4R,690,230,190,1920,1000,360,190,270,4500,510
2020-09-06戸　田夕刊フジ5R,160,160,210,1300,1580,370,180,210,3640,830
2020-09-06戸　田夕刊フジ6R,400,170,140,1060,730,260,210,370,2410,400
2020-09-06戸　田夕刊フジ7R,210,140,210,760,390,110,110,100,1210,210
2020-09-06戸　田夕刊フジ8R,100,100,150,340,250,200,420,330,2390,1060
2020-09-06戸　田夕刊フジ9R,120,100,100,290,270,130,230,530,1860,1000
2020-09-06戸　田夕刊フジ10R,170,1060,170,500,200,130,390,270,1880,420
2020-09-06戸　田夕刊フジ11R,460,800,1430,470,530,170,120,280,900,290
2020-09-06戸　田夕刊フジ12R,100,100,130,260,200,150,610,960,2260,1170
